Date/Time,Cooling Load(kWh),Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh)
 07/23  05:00:00,0,27.125,25.47562482,0.020105817,3,0
 07/23  06:00:00,0,27.175,25.53574461,0.020186877,3.175,0
 07/23  07:00:00,0,27.53333333,25.60052252,0.020132094,3.533333333,0
 07/23  08:00:00,403.0007236,27.875,25.72626504,0.020192834,3.875,362.7144675
 07/23  09:00:00,549.6011014,28.175,25.95325455,0.020443958,4.408333333,448.8394872
 07/23  10:00:00,577.7947692,28.53333333,26.29578198,0.020879947,5.05,396.6169697
 07/23  11:00:00,588.1089583,28.875,26.62251796,0.021298948,5.708333333,383.5271817
 07/23  12:00:00,575.2348714,28.24166667,26.26927536,0.020937277,5.008333333,364.1261153
 07/23  13:00:00,523.3795608,26.88333333,25.45995217,0.020120349,3.366666667,333.0113544
 07/23  14:00:00,552.8680794,25.54166667,24.6091922,0.019274157,1.708333333,321.7688572
 07/23  15:00:00,547.3994617,25.40833333,24.48990863,0.019146108,1.175,320.7280417
 07/23  16:00:00,554.7052703,26.05,24.93126781,0.019607622,1.533333333,331.8098761
 07/23  17:00:00,550.6682861,26.70833333,25.35922142,0.020044125,1.875,339.6015125
 07/23  18:00:00,457.2940686,26.825,25.43882978,0.020128811,1.591666667,308.7189953
 07/23  19:00:00,332.5325731,26.46666667,25.38255685,0.020186328,0.95,268.1030544
 07/23  20:00:00,320.9789547,26.125,25.29196565,0.02017913,0.291666667,264.1050373
 07/23  21:00:00,236.0376525,26,25.22399273,0.020117864,0,242.2619324
 07/23  22:00:00,0,26,25.22399273,0.020117864,0,0
 07/23  23:00:00,0,26,25.22399273,0.020117864,0,0
 07/23  24:00:00,0,26,25.22399273,0.020117864,0,0
 07/24  01:00:00,0,26,25.22399273,0.020117864,0,0
 07/24  02:00:00,0,26,25.22399273,0.020117864,0,0
 07/24  03:00:00,0,25.825,25.20373219,0.020158518,0,0
 07/24  04:00:00,0,25.46666667,25.10678628,0.02016098,0,0
 07/24  05:00:00,0,25.125,25.02025598,0.020170702,0,0
 07/24  06:00:00,0,25.58333333,25.28556993,0.020409013,0.175,0
 07/24  07:00:00,0,26.58333333,25.83019951,0.020903038,0.533333333,0
 07/24  08:00:00,407.0985864,27.58333333,26.32428421,0.02133667,0.875,390.1635722
 07/24  09:00:00,556.3998586,28.75833333,26.64107873,0.021395246,1,467.6990231
 07/24  10:00:00,582.4940081,30.11666667,26.96164054,0.021390078,1,430.6217792
 07/24  11:00:00,582.8797061,31.45833333,27.33911138,0.021503683,1,404.0483769
 07/24  12:00:00,588.8991936,32,27.48928265,0.021548044,1.408333333,399.3892942
 07/24  13:00:00,554.5376517,32,27.48865744,0.021560943,2.05,380.8107742
 07/24  14:00:00,613.0574608,32,27.48821826,0.021570163,2.708333333,398.9149181
 07/24  15:00:00,631.6550761,31.825,27.4261311,0.021544485,3.175,404.9517333
 07/24  16:00:00,645.4812356,31.46666667,27.36111944,0.021587997,3.533333333,409.4252989
 07/24  17:00:00,656.0646528,31.125,27.27882187,0.021583013,3.875,411.0626408
 07/24  18:00:00,554.1503258,30.41666667,27.05981622,0.021486404,3.416666667,368.9234144
 07/24  19:00:00,419.2128939,29.41666667,26.82454586,0.021488467,2.416666667,312.9340025
 07/24  20:00:00,396.0552017,28.41666667,26.60302378,0.021519378,1.416666667,302.8952414
 07/24  21:00:00,294.2581333,27.825,26.40967503,0.021428705,0.883333333,269.7278312
 07/24  22:00:00,0,27.46666667,26.35967127,0.0214936,0.741666667,0
 07/24  23:00:00,0,27.125,26.27430202,0.021489294,0.583333333,0
 07/24  24:00:00,0,26.825,26.1905032,0.021470278,0.383333333,0
 07/25  01:00:00,0,26.46666667,26.09914086,0.021463632,0.241666667,0
 07/25  02:00:00,0,26.125,26.01803556,0.021468234,0.083333333,0
 07/25  03:00:00,0,26,25.99999686,0.021490327,0,0
 07/25  04:00:00,0,26,25.99999686,0.021490327,0,0
 07/25  05:00:00,0,26,25.99999686,0.021490327,0,0
 07/25  06:00:00,0,26.40833333,26.10560512,0.021499983,0,0
 07/25  07:00:00,0,27.05,26.28958172,0.0215484,0,0
 07/25  08:00:00,0,27.70833333,26.44577385,0.021542679,0,0
 07/25  09:00:00,0,28.40833333,26.5599178,0.021445893,0.408333333,0
 07/25  10:00:00,0,29.05,26.67650149,0.021379484,1.05,0
 07/25  11:00:00,0,29.70833333,26.84882389,0.021407386,1.708333333,0
 07/25  12:00:00,0,30.40833333,27.03912921,0.021465952,2.175,0
 07/25  13:00:00,0,31.05,27.24878669,0.021584016,2.533333333,0
 07/25  14:00:00,0,31.70833333,27.42836966,0.021646805,2.875,0
 07/25  15:00:00,0,32,27.28545358,0.021269149,3,0
 07/25  16:00:00,0,32,27.04070763,0.020835666,3,0
 07/25  17:00:00,0,32,26.86566629,0.020542204,3,0
 07/25  18:00:00,0,31.59166667,26.82562699,0.020640263,2.416666667,0
 07/25  19:00:00,0,30.95,26.90848191,0.021054146,1.416666667,0
 07/25  20:00:00,0,30.29166667,26.94127371,0.021381276,0.416666667,0
 07/25  21:00:00,0,29.59166667,26.72491588,0.021281008,0,0
 07/25  22:00:00,0,28.95,26.50583443,0.021163447,0,0
 07/25  23:00:00,0,28.29166667,26.23142161,0.020959683,0,0
 07/25  24:00:00,0,27.59166667,25.92539091,0.020723508,0,0
 07/26  01:00:00,0,26.95,25.71782589,0.020638477,0,0
 07/26  02:00:00,0,26.29166667,25.3992883,0.020374866,0,0
 07/26  03:00:00,0,25.825,25.20308785,0.020241362,0,0
 07/26  04:00:00,0,25.46666667,25.10646167,0.020231754,0,0
 07/26  05:00:00,0,25.125,25.02017593,0.020232871,0,0
 07/26  06:00:00,0,25.58333333,25.13465402,0.020229408,0.175,0
 07/26  07:00:00,0,26.58333333,25.40427478,0.020258524,0.533333333,0
 07/26  08:00:00,0,27.58333333,25.68104645,0.020304719,0.875,0
 07/26  09:00:00,0,28.58333333,25.99591397,0.020422736,1,0
 07/26  10:00:00,0,29.58333333,26.51230643,0.020905326,1,0
 07/26  11:00:00,0,30.58333333,27.04202904,0.021430248,1,0
 07/26  12:00:00,0,31.40833333,27.41496067,0.02177486,1.408333333,0
 07/26  13:00:00,0,32.05,27.76919764,0.02218491,2.05,0
 07/26  14:00:00,0,32.70833333,28.2024646,0.022735061,2.708333333,0
 07/26  15:00:00,0,33.175,28.14564557,0.022441099,2.825,0
 07/26  16:00:00,0,33.53333333,27.74452313,0.021553364,2.466666667,0
 07/26  17:00:00,0,33.875,27.40809843,0.020805175,2.125,0
 07/26  18:00:00,0,32.25,26.5898511,0.02001098,1.591666667,0
 07/26  19:00:00,0,29.25,25.40848293,0.019193681,0.95,0
 07/26  20:00:00,0,26.25,24.15853631,0.018370743,0.291666667,0
 07/26  21:00:00,0,25,23.66464969,0.018100052,0.116666667,0
 07/26  22:00:00,0,25,23.71942112,0.018186695,0.258333333,0
 07/26  23:00:00,0,25,23.79584388,0.018308047,0.416666667,0
 07/26  24:00:00,0,25,24.00215343,0.018637664,0.616666667,0
 07/27  01:00:00,0,25,24.11008903,0.018822521,0.758333333,0
 07/27  02:00:00,0,25,24.18530385,0.018952293,0.916666667,0
 07/27  03:00:00,0,25,24.16380092,0.018917513,1.175,0
 07/27  04:00:00,0,25,23.88223754,0.018476779,1.533333333,0
 07/27  05:00:00,0,25,23.64197418,0.018102508,1.875,0
 07/27  06:00:00,0,25.40833333,23.66908441,0.017972073,2.175,0
 07/27  07:00:00,0,26.05,23.815291,0.017943206,2.533333333,0
 07/27  08:00:00,444.5933289,26.70833333,24.01429057,0.017990278,2.875,373.9800581
 07/27  09:00:00,561.5712075,27.175,24.10156263,0.017932537,3.175,449.8767469
 07/27  10:00:00,564.5043986,27.53333333,24.22576252,0.017981224,3.533333333,369.9869211
 07/27  11:00:00,561.8112267,27.875,24.30320696,0.017973423,3.875,343.8991889
 07/27  12:00:00,561.5179608,27.41666667,24.1882723,0.018001543,5.75,332.1273886
 07/27  13:00:00,513.3804636,26.41666667,23.97285448,0.018109863,8.75,307.0667622
 07/27  14:00:00,553.3682069,26.58333333,24.01153857,0.01811788,8.25,320.078305
 07/27  15:00:00,544.1560197,26.825,24.02575223,0.018038142,7.583333333,318.7218364
 07/27  16:00:00,547.5583894,26.46666667,23.91485121,0.018011857,8.583333333,317.0957122
 07/27  17:00:00,544.2643431,26.125,23.87282294,0.018089448,9.583333333,314.0409439
 07/27  18:00:00,440.8171183,25.825,23.94346712,0.018318702,9.008333333,281.1717386
 07/27  19:00:00,312.2711725,25.46666667,24.08172397,0.018673953,7.366666667,246.5206359
 07/27  20:00:00,298.8831336,25.125,24.19871955,0.019000484,5.708333333,244.6951616
 07/27  21:00:00,218.8586746,24.88333333,24.12354017,0.018969933,4.883333333,226.6493595
 07/27  22:00:00,0,24.74166667,23.98439408,0.018785892,4.741666667,0
 07/27  23:00:00,0,24.58333333,23.82873636,0.018595754,4.583333333,0
 07/27  24:00:00,0,24.38333333,23.63212513,0.018356965,4.383333333,0
 07/28  01:00:00,0,24.24166667,23.49298949,0.018178473,4.241666667,0
 07/28  02:00:00,0,24.08333333,23.33734111,0.017994002,4.083333333,0
 07/28  03:00:00,0,24.175,23.5746588,0.018317096,4.175,0
 07/28  04:00:00,0,24.53333333,24.18045505,0.01912445,4.533333333,0
 07/28  05:00:00,0,24.875,24.77095814,0.019945739,4.875,0
 07/28  06:00:00,0,25.175,25.02802537,0.02024553,4.591666667,0
 07/28  07:00:00,0,25.53333333,25.1298503,0.020251341,3.95,0
 07/28  08:00:00,337.0796353,25.875,25.20896768,0.020229926,3.291666667,327.7178231
 07/28  09:00:00,486.6634483,25.825,25.20317288,0.020229234,3.408333333,390.5384008
 07/28  10:00:00,508.6744725,25.46666667,25.10660215,0.020198904,4.05,353.1113
 07/28  11:00:00,505.6549267,25.125,25.02023901,0.020179311,4.708333333,328.8551758
 07/28  12:00:00,515.1309917,25.40833333,25.26061935,0.020453901,4.416666667,329.6322231
 07/28  13:00:00,480.8550383,26.05,25.71813427,0.02095938,3.416666667,321.4970367
 07/28  14:00:00,529.5625514,26.70833333,26.0860648,0.021315255,2.416666667,344.5626661
 07/28  15:00:00,526.4885694,27.175,26.30103486,0.021505684,2,346.5017531
 07/28  16:00:00,534.6957122,27.53333333,26.35615551,0.021458826,2,350.5923725
 07/28  17:00:00,533.1958606,27.875,26.43473546,0.021464977,2,350.6586781
 07/28  18:00:00,438.4055644,27.70833333,26.45768304,0.021573268,1.708333333,316.3561458
 07/28  19:00:00,315.4400928,27.20833333,26.29977701,0.021485514,1.208333333,275.2451011
 07/28  20:00:00,307.1211381,27,26.20768898,0.02140317,1,273.105941
 07/28  21:00:00,225.2938269,27,26.12932125,0.021265814,1.116666667,250.8587853
 07/28  22:00:00,0,27,26.07325052,0.021167727,1.258333333,0
 07/28  23:00:00,0,27,25.9944724,0.021030472,1.416666667,0
 07/28  24:00:00,0,27,25.77943066,0.020658221,1.616666667,0
 07/29  01:00:00,0,27,25.66569112,0.020462433,1.758333333,0
 07/29  02:00:00,0,27,25.58566727,0.020325479,1.916666667,0
 07/29  03:00:00,0,26.825,25.43847249,0.020149427,1.825,0
 07/29  04:00:00,0,26.46666667,25.38227877,0.020207005,1.466666667,0
 07/29  05:00:00,0,26.125,25.29162734,0.020211864,1.125,0
 07/29  06:00:00,0,26.175,25.3958729,0.020363684,0.825,0
 07/29  07:00:00,0,26.53333333,25.7485162,0.020804722,0.466666667,0
 07/29  08:00:00,395.1402847,26.875,26.08469227,0.021241492,0.125,378.441885
 07/29  09:00:00,536.8201547,27.58333333,26.38096277,0.021458961,0.583333333,466.7836797
 07/29  10:00:00,560.02754,28.58333333,26.64393012,0.021498168,1.583333333,407.2095269
 07/29  11:00:00,563.0529364,29.58333333,26.85709497,0.021452551,2.583333333,384.0154386
 07/29  12:00:00,567.2361714,30.175,27.00604557,0.021468492,3.175,379.2671792
 07/29  13:00:00,536.5079103,30.53333333,27.09167535,0.021470607,3.533333333,365.3289117
 07/29  14:00:00,584.6977436,30.875,27.18260146,0.021503973,3.875,381.7624389
 07/29  15:00:00,609.0796222,30.825,27.06859068,0.021327639,3.825,388.6684408
 07/29  16:00:00,624.9065903,30.46666667,26.73574585,0.020893631,3.466666667,386.2137667
 07/29  17:00:00,632.3795314,30.125,26.4185808,0.020484006,3.125,378.8002925
 07/29  18:00:00,532.0492419,29.59166667,26.19820683,0.02031033,3,342.2934928
 07/29  19:00:00,389.2534333,28.95,25.96969453,0.020176408,3,291.8736167
 07/29  20:00:00,369.9242453,28.29166667,25.81906424,0.020196461,3,284.8514425
 07/29  21:00:00,274.9202425,27.88333333,25.75767382,0.020264904,2.883333333,257.2730271
 07/29  22:00:00,0,27.74166667,25.68182923,0.020195021,2.741666667,0
 07/29  23:00:00,0,27.58333333,25.61302216,0.020144656,2.583333333,0
 07/29  24:00:00,0,27.38333333,25.56207671,0.020142918,2.383333333,0
 07/30  01:00:00,0,27.24166667,25.56554158,0.020209301,2.241666667,0
 07/30  02:00:00,0,27.08333333,25.55123236,0.020252455,2.083333333,0
 07/30  03:00:00,0,26.825,25.43811804,0.020170085,1.825,0
 07/30  04:00:00,0,26.46666667,25.38199769,0.020227724,1.466666667,0
 07/30  05:00:00,0,26.125,25.29153561,0.02022051,1.125,0
 07/30  06:00:00,0,25.825,25.20340984,0.020199855,1,0
 07/30  07:00:00,0,25.46666667,25.10664841,0.020190267,1,0
 07/30  08:00:00,449.1791881,25.125,25.02022846,0.020191382,1,391.0024031
 07/30  09:00:00,594.9142786,25.99166667,25.2307701,0.020175151,1.175,473.2708361
 07/30  10:00:00,598.0232361,27.63333333,25.62039078,0.020136366,1.533333333,410.4198597
 07/30  11:00:00,605.3276147,29.29166667,26.09489564,0.02024906,1.875,382.8344528
 07/30  12:00:00,621.6413217,30.40833333,26.20749291,0.019982077,2.583333333,378.5198839
 07/30  13:00:00,572.1945761,31.05,26.05420288,0.019450533,3.583333333,355.4517933
 07/30  14:00:00,618.387755,31.70833333,26.05057904,0.019164243,4.583333333,362.9085372
 07/30  15:00:00,647.1527864,31.59166667,26.03417577,0.019198225,4.825,373.8651994
 07/30  16:00:00,651.3452092,30.95,26.07598804,0.019553157,4.466666667,376.4179872
 07/30  17:00:00,663.1036456,30.29166667,26.23454289,0.020110952,4.125,383.8930647
 07/30  18:00:00,558.3842764,29.59166667,26.19688031,0.020343371,3.416666667,351.14447
 07/30  19:00:00,415.6022239,28.95,25.96819425,0.020217865,2.416666667,300.5409108
 07/30  20:00:00,396.3384483,28.29166667,25.81781355,0.02023796,1.416666667,292.7046631
 07/30  21:00:00,297.4273097,28,25.78410323,0.020304194,1.116666667,263.382099
 07/30  22:00:00,0,28,25.78410323,0.020304194,1.258333333,0
 07/30  23:00:00,0,28,25.78410323,0.020304194,1.416666667,0
 07/30  24:00:00,0,28,25.78410323,0.020304194,1.616666667,0
 07/31  01:00:00,0,28,25.78410323,0.020304194,1.758333333,0
 07/31  02:00:00,0,28,25.78410323,0.020304194,1.916666667,0
 07/31  03:00:00,0,27.825,25.70075487,0.020235327,2,0
 07/31  04:00:00,0,27.46666667,25.58234259,0.02018503,2,0
 07/31  05:00:00,0,27.125,25.53287549,0.020246233,2,0
 07/31  06:00:00,0,27.175,25.45338936,0.020089344,2.175,0
 07/31  07:00:00,0,27.53333333,25.29008803,0.019647247,2.533333333,0
 07/31  08:00:00,482.5955214,27.875,25.11836762,0.019204017,2.875,411.5269781
 07/31  09:00:00,613.3462686,28.58333333,25.5112918,0.019567861,3,466.5964464
 07/31  10:00:00,615.0990475,29.58333333,26.20317522,0.020336633,3,417.0818614
 07/31  11:00:00,621.5300928,30.58333333,26.9102631,0.021169021,3,402.8997253
 07/31  12:00:00,629.6169208,31.175,27.10485556,0.021267498,3.408333333,401.9815556
 07/31  13:00:00,597.1656225,31.53333333,26.93197204,0.020800651,4.05,381.14847
 07/31  14:00:00,657.1446519,31.875,26.82823938,0.020467824,4.708333333,394.7232489
 07/31  15:00:00,675.2905158,31.825,26.63876083,0.020150083,4.591666667,398.0173992
 07/31  16:00:00,684.8148233,31.46666667,26.21475174,0.019567158,3.95,391.7996717
 07/31  17:00:00,685.4241989,31.125,25.83578848,0.019062585,3.291666667,385.1608914
 07/31  18:00:00,591.1313864,30.41666667,25.78733511,0.0192674,2.825,352.3518242
 07/31  19:00:00,442.6310886,29.41666667,25.83744444,0.019770312,2.466666667,306.2298572
 07/31  20:00:00,413.6007906,28.41666667,25.81271674,0.020153972,2.125,296.7396808
 07/31  21:00:00,310.6296444,28,25.70016595,0.020137943,2.116666667,265.4507997
 07/31  22:00:00,0,27.825,25.64123812,0.020111409,2.083333333,0
 07/31  23:00:00,0,27.525,25.63923309,0.020223421,1.883333333,0
 07/31  24:00:00,0,27.225,25.630427,0.020327426,1.683333333,0
 08/01  01:00:00,0,26.98333333,25.67022238,0.02060041,1.425,0
 08/01  02:00:00,0,26.725,25.68887798,0.02081584,1.183333333,0
 08/01  03:00:00,0,26.425,25.73910077,0.021031198,0.983333333,0
 08/01  04:00:00,0,26.125,25.7592803,0.021207497,0.783333333,0
 08/01  05:00:00,0,26,25.89319388,0.021503904,0.291666667,0
 08/01  06:00:00,0,26.175,26.02475036,0.02164625,0,0
 08/01  07:00:00,0,26.53333333,26.12087563,0.02165253,0,0
 08/01  08:00:00,0,26.875,26.19413566,0.021635438,0,0
 08/01  09:00:00,0,27.58333333,26.37828211,0.021659017,0.408333333,0
 08/01  10:00:00,0,28.58333333,26.63964679,0.021698601,1.05,0
 08/01  11:00:00,0,29.58333333,26.85112037,0.021652545,1.708333333,0
 08/01  12:00:00,0,30.58333333,27.19648111,0.021856212,2.175,0
 08/01  13:00:00,0,31.58333333,27.73624989,0.022448096,2.533333333,0
 08/01  14:00:00,0,32.58333333,28.22414078,0.022973428,2.875,0
 08/01  15:00:00,0,32.825,28.33207064,0.023088313,2.825,0
 08/01  16:00:00,0,32.46666667,28.27342111,0.023128747,2.466666667,0
 08/01  17:00:00,0,32.125,28.19579787,0.02314089,2.125,0
 08/01  18:00:00,0,31.41666667,28.1735811,0.02339815,1.825,0
 08/01  19:00:00,0,30.41666667,28.25014611,0.023965421,1.466666667,0
 08/01  20:00:00,0,29.41666667,28.22652532,0.024335626,1.125,0
 08/01  21:00:00,0,28.88333333,28.05918851,0.024232703,1.408333333,0
 08/01  22:00:00,0,28.74166667,27.75675603,0.023717662,2.05,0
 08/01  23:00:00,0,28.58333333,27.48485938,0.02327374,2.708333333,0
 08/01  24:00:00,0,28.38333333,27.20765842,0.022830428,3.408333333,0
 08/02  01:00:00,0,28.24166667,26.84706154,0.022220566,4.05,0
 08/02  02:00:00,0,28.08333333,26.57580955,0.021797995,4.708333333,0
 08/02  03:00:00,0,28,26.49497076,0.021688632,5,0
 08/02  04:00:00,0,28,26.49497076,0.021688632,5,0
 08/02  05:00:00,0,28,26.49497076,0.021688632,5,0
 08/02  06:00:00,0,28.175,26.49921998,0.021607795,4.591666667,0
 08/02  07:00:00,0,28.53333333,26.55752536,0.021549114,3.95,0
 08/02  08:00:00,0,28.875,26.67880046,0.021607118,3.291666667,0
 08/02  09:00:00,0,29.175,26.90443848,0.021877172,3,0
 08/02  10:00:00,0,29.53333333,27.24689753,0.022350704,3,0
 08/02  11:00:00,0,29.875,27.5737889,0.022796653,3,0
 08/02  12:00:00,0,29.41666667,27.22217186,0.02234664,3,0
 08/02  13:00:00,0,28.41666667,26.49376635,0.02146323,3,0
 08/02  14:00:00,0,27.41666667,25.81309335,0.02069269,3,0
 08/02  15:00:00,0,27.75833333,26.01344147,0.020909537,2.825,0
 08/02  16:00:00,0,29.11666667,26.79677773,0.021731877,2.466666667,0
 08/02  17:00:00,0,30.45833333,27.55137179,0.022559418,2.125,0
 08/02  18:00:00,0,30.59166667,27.66522512,0.022709997,2,0
 08/02  19:00:00,0,29.95,27.27752532,0.022252791,2,0
 08/02  20:00:00,0,29.29166667,26.89097027,0.021812766,2,0
 08/02  21:00:00,0,28.825,26.65566279,0.02157721,1.825,0
 08/02  22:00:00,0,28.46666667,26.5421385,0.02152697,1.466666667,0
 08/02  23:00:00,0,28.125,26.49878749,0.021595742,1.125,0
 08/02  24:00:00,0,27.825,26.40757001,0.021561601,0.825,0
 08/03  01:00:00,0,27.46666667,26.35802191,0.021626912,0.466666667,0
 08/03  02:00:00,0,27.125,26.2730319,0.021622579,0.125,0
 08/03  03:00:00,0,27,26.20641611,0.021545041,0.175,0
 08/03  04:00:00,0,27,26.2065055,0.02153577,0.533333333,0
 08/03  05:00:00,0,27,26.2065055,0.02153577,0.875,0
 08/03  06:00:00,0,27.175,26.29999069,0.021612936,1,0
 08/03  07:00:00,0,27.53333333,26.35498589,0.021547369,1,0
 08/03  08:00:00,437.3346561,27.875,26.43352545,0.021540615,1,453.4565322
 08/03  09:00:00,590.466415,28.40833333,26.72626116,0.021823033,1.175,449.5625478
 08/03  10:00:00,620.6629381,29.05,27.14134451,0.022292175,1.533333333,461.6830767
 08/03  11:00:00,622.2194569,29.70833333,27.53990971,0.022745913,1.875,466.5230939
 08/03  12:00:00,623.1637108,30.58333333,27.70999698,0.022687823,2,430.7303092
 08/03  13:00:00,578.5374097,31.58333333,27.68333472,0.022223366,2,400.9726175
 08/03  14:00:00,627.5548203,32.58333333,27.6812293,0.021801447,2,408.4127008
 08/03  15:00:00,646.1413778,32.59166667,27.52954364,0.02152953,2.175,413.6764394
 08/03  16:00:00,662.8814533,31.95,27.39255626,0.02155987,2.533333333,417.1346775
 08/03  17:00:00,656.9769261,31.29166667,27.29018328,0.021666662,2.875,411.2616628
 08/03  18:00:00,555.9882792,30.59166667,27.12696312,0.021662398,2.825,371.0628772
 08/03  19:00:00,429.0340422,29.95,26.9964584,0.021688737,2.466666667,319.2155233
 08/03  20:00:00,414.4547339,29.29166667,26.82946873,0.021653941,2.125,311.6589156
 08/03  21:00:00,312.7822947,28.825,26.65672673,0.021532695,1.825,277.3918656
 08/03  22:00:00,0,28.46666667,26.54308648,0.021482562,1.466666667,0
 08/03  23:00:00,0,28.125,26.49959119,0.021551187,1.125,0
 08/03  24:00:00,0,27.825,26.40827269,0.02151712,0.825,0
 08/04  01:00:00,0,27.46666667,26.35857178,0.021582291,0.466666667,0
 08/04  02:00:00,0,27.125,26.27345436,0.021577968,0.125,0
 08/04  03:00:00,0,27,26.20670136,0.021513556,0,0
 08/04  04:00:00,0,27,26.20670136,0.021513556,0,0
 08/04  05:00:00,0,27,26.20670136,0.021513556,0,0
 08/04  06:00:00,0,27.40833333,26.28971674,0.021472115,0,0
