Date/Time,Cooling Load(kWh£©,Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh£©
 03/30  02:00:00,0,22.15833333,20.64513047,0.014600849,3.208333333,0
 03/30  03:00:00,0,21.7,20.15188958,0.014124652,2.825,0
 03/30  04:00:00,0,21.7,20.15140749,0.014138864,2.466666667,0
 03/30  05:00:00,0,21.7,20.15121192,0.014144793,2.125,0
 03/30  06:00:00,0,21.875,20.81742041,0.014989898,2,0
 03/30  07:00:00,0,22,21.29141408,0.015591907,0.833333333,0
 03/30  08:00:00,197.6385939,21.65,20.45857014,0.01456589,1.75,207.2846568
 03/30  09:00:00,423.9011519,22.91666667,21.47162917,0.015447214,3,289.6268978
 03/30  10:00:00,465.4469447,25.16666667,22.96674806,0.016673163,2.416666667,302.0197128
 03/30  11:00:00,484.9854008,26.11666667,23.12690561,0.016524782,2.058333333,298.9185089
 03/30  12:00:00,499.6283622,26.375,23.07881408,0.016349765,2.216666667,296.7448494
 03/30  13:00:00,459.4554897,26.61666667,23.00909128,0.016141769,2.358333333,280.2851375
 03/30  14:00:00,516.4707806,26.81666667,22.89389355,0.015893321,2.516666667,294.5369381
 03/30  15:00:00,532.7025469,27.01666667,22.7725169,0.015633488,2.658333333,297.8035497
 03/30  16:00:00,547.7053106,27.275,22.69674473,0.015421152,2.816666667,300.2683758
 03/30  17:00:00,545.25882,27.51666667,22.59881739,0.015180333,2.958333333,298.8443561
 03/30  18:00:00,442.3445383,26.95833333,22.33258302,0.015020468,3,266.189867
 03/30  19:00:00,307.7123597,25.85833333,21.8562931,0.014787123,3,225.6266189
 03/30  20:00:00,293.9743408,24.75833333,21.36585613,0.014545786,3,217.4222552
 03/30  21:00:00,224.7332328,23.89166667,21.65581576,0.01532646,2.125,211.3311008
 03/30  22:00:00,0,23.25,22.58657451,0.016966029,0.625,0
 03/30  23:00:00,0,23.58333333,22.79104643,0.017130329,1.75,0
 03/30  24:00:00,0,23.41666667,22.4235026,0.01664948,3,0
 03/31  01:00:00,0,22.65,21.71705139,0.015939179,2.708333333,0
 03/31  02:00:00,0,22.05,20.69370177,0.014743868,2.208333333,0
 03/31  03:00:00,0,21.8,20.31878407,0.014339563,2,0
 03/31  04:00:00,0,21.8,20.51206047,0.014611012,2,0
 03/31  05:00:00,0,21.8,20.68391635,0.014857439,2,0
 03/31  06:00:00,0,21.33333333,20.48689679,0.014788295,2.583333333,0
 03/31  07:00:00,0,21,20.7129758,0.015242395,2.416666667,0
 03/31  08:00:00,188.6137154,22.16666667,21.75030029,0.01621639,2.583333333,201.6706864
 03/31  09:00:00,416.9523092,23.58333333,22.48151648,0.016672574,2.416666667,298.6728283
 03/31  10:00:00,441.2339511,24,22.62340354,0.016701025,2.583333333,283.2441531
 03/31  11:00:00,454.0773525,24.46666667,22.22282938,0.015919533,1.833333333,275.9550799
 03/31  12:00:00,471.2978308,24.91666667,22.90000975,0.016755324,2.166666667,282.2476747
 03/31  13:00:00,430.8688314,25.58333333,23.76410942,0.017800738,3,278.7287133
 03/31  14:00:00,487.7841428,27.4,23.19711097,0.016167653,3,293.4833839
 03/31  15:00:00,511.7455078,27,23.41117989,0.016683937,3,298.9724244
 03/31  16:00:00,529.2639592,26,23.87889964,0.017853822,3,307.0818386
 03/31  17:00:00,530.1578433,26.93333333,22.95766062,0.016035133,3,302.7366389
 03/31  18:00:00,421.8383061,25.5,22.94288442,0.016615846,3,261.5682683
 03/31  19:00:00,284.2487225,24,23.25724678,0.017737751,3.583333333,228.5737238
 03/31  20:00:00,278.5462514,24.7,22.63636365,0.016498177,2.833333333,226.8553892
 03/31  21:00:00,219.4323757,24.5,22.821156,0.016861539,2,215.0304511
 03/31  22:00:00,0,23.53333333,22.5803118,0.016907282,2.175,0
 03/31  23:00:00,0,22.79166667,21.41001674,0.015494987,2.533333333,0
 03/31  24:00:00,0,22.03333333,20.32571881,0.014298491,2.875,0
 04/01  01:00:00,0,21.29166667,19.22638007,0.013112261,3.175,0
 04/01  02:00:00,0,20.53333333,18.16271299,0.012037661,3.475,0
 04/01  03:00:00,0,19.79166667,17.08303199,0.011020177,3.833333333,0
 04/01  04:00:00,0,19.03333333,16.03892065,0.010108573,4.175,0
 04/01  05:00:00,0,18.29166667,14.91143503,0.009147209,4.708333333,0
 04/01  06:00:00,0,17.825,14.44981018,0.00882742,4.591666667,0
 04/01  07:00:00,0,17.46666667,14.4769515,0.008994772,3.95,0
 04/01  08:00:00,86.21860425,17.125,14.50798284,0.009153631,3.291666667,171.1242046
 04/01  09:00:00,332.7007736,17,14.33720163,0.009012559,3.583333333,186.6809505
 04/01  10:00:00,376.0152589,17,13.99666177,0.008648259,4.583333333,186.6809505
 04/01  11:00:00,381.9169225,17,13.65201032,0.008284379,5.583333333,186.6809505
 04/01  12:00:00,392.0936631,17.40833333,13.73428873,0.008208015,5.416666667,186.6809505
 04/01  13:00:00,346.543685,18.05,14.13465258,0.008371628,4.416666667,186.6809505
 04/01  14:00:00,387.3743503,18.70833333,14.5929325,0.008599327,3.416666667,186.6809505
 04/01  15:00:00,387.7598147,18.825,14.64331982,0.008609902,3.583333333,186.6809505
 04/01  16:00:00,390.8313289,18.46666667,14.32767276,0.008416429,4.583333333,186.6809505
 04/01  17:00:00,375.4031864,18.125,14.02671276,0.008235408,5.583333333,186.6809505
 04/01  18:00:00,270.2628147,17.59166667,13.69662216,0.00810645,5.241666667,186.6809505
 04/01  19:00:00,195.6591452,16.95,13.43003125,0.008091957,3.883333333,186.6809505
 04/01  20:00:00,185.1326411,16.29166667,13.17975341,0.008103986,2.541666667,186.6809505
 04/01  21:00:00,103.0666922,15.88333333,13.01297303,0.008100556,2,186.6809505
 04/01  22:00:00,0,15.74166667,12.9930841,0.008138561,2,0
 04/01  23:00:00,0,15.58333333,12.95638535,0.008166243,2,0
 04/01  24:00:00,0,15.38333333,12.87971185,0.008170274,2,0
 04/02  01:00:00,0,15.24166667,12.79335002,0.008140575,2,0
 04/02  02:00:00,0,15.08333333,12.7085516,0.008119596,2,0
 04/02  03:00:00,0,15,12.67526841,0.00812016,2.175,0
 04/02  04:00:00,0,15,12.67526841,0.00812016,2.533333333,0
 04/02  05:00:00,0,15,12.67526841,0.00812016,2.875,0
 04/02  06:00:00,0,15,12.79827771,0.008240033,3,0
 04/02  07:00:00,0,15,13.00747528,0.008450247,3,0
 04/02  08:00:00,23.23670152,15,13.15495191,0.008596644,3,186.6809505
 04/02  09:00:00,228.5520315,15.40833333,13.46154227,0.008742517,2.825,186.6809505
 04/02  10:00:00,279.8324894,16.05,13.91357257,0.008952849,2.466666667,186.6809505
 04/02  11:00:00,315.7389536,16.70833333,14.35525347,0.00915278,2.125,186.6809505
 04/02  12:00:00,328.9989478,17.58333333,14.67064617,0.009138368,2.175,186.6809505
 04/02  13:00:00,296.3122044,18.58333333,14.86038488,0.008942626,2.533333333,186.6809505
 04/02  14:00:00,350.5885186,19.58333333,15.06108015,0.008760925,2.875,186.6809505
 04/02  15:00:00,366.308885,19.825,15.15352717,0.008767777,3,186.6809505
 04/02  16:00:00,372.3426144,19.46666667,15.24781924,0.009027032,3,186.6809505
 04/02  17:00:00,368.8718836,19.125,15.30228471,0.009233571,3,186.6809505
 04/02  18:00:00,277.0973896,18.825,15.20918011,0.009253873,2.825,186.6809505
 04/02  19:00:00,199.3472249,18.46666667,15.0788549,0.009257323,2.466666667,186.6809505
 04/02  20:00:00,193.4102039,18.125,15.00791593,0.00932016,2.125,186.6809505
 04/02  21:00:00,135.2022891,18,14.99241288,0.00935476,2.408333333,186.6809505
 04/02  22:00:00,0,18,14.99241288,0.00935476,3.05,0
 04/02  23:00:00,0,18,14.99241288,0.00935476,3.708333333,0
 04/02  24:00:00,0,18,14.99241288,0.00935476,4.408333333,0
 04/03  01:00:00,0,18,14.99241288,0.00935476,5.05,0
 04/03  02:00:00,0,18,14.99241288,0.00935476,5.708333333,0
 04/03  03:00:00,0,18,14.99175624,0.009360211,5.825,0
 04/03  04:00:00,0,18,14.99129297,0.009364106,5.466666667,0
 04/03  05:00:00,0,18,14.99063132,0.009369568,5.125,0
 04/03  06:00:00,0,18,14.99081986,0.009368007,4.825,0
 04/03  07:00:00,0,18,14.99129297,0.009364106,4.466666667,0
 04/03  08:00:00,41.92012186,18,14.99194289,0.009358653,4.125,186.6809505
 04/03  09:00:00,262.7884025,18.40833333,15.22611725,0.009445478,4,186.6809505
 04/03  10:00:00,308.5518078,19.05,15.63726716,0.009641787,4,186.6809505
 04/03  11:00:00,341.6611972,19.70833333,16.03409006,0.009821591,4,187.4605441
 04/03  12:00:00,371.5522033,20.99166667,16.68966868,0.010060032,4.175,198.5593374
 04/03  13:00:00,341.3139892,22.63333333,17.43390114,0.010279891,4.533333333,201.8637518
 04/03  14:00:00,410.4679739,24.29166667,18.19590157,0.010541958,4.875,223.6933735
 04/03  15:00:00,438.1306069,24.59166667,18.46421471,0.010758268,4.825,229.6217501
 04/03  16:00:00,448.3139664,23.95,18.4607751,0.011028452,4.466666667,231.5694463
 04/03  17:00:00,441.4035647,23.29166667,18.47353561,0.011324068,4.125,230.393172
 04/03  18:00:00,340.0774922,22.41666667,18.09971138,0.011219368,4,204.0335969
 04/03  19:00:00,219.9581312,21.41666667,17.55515898,0.010955565,4,189.1419523
 04/03  20:00:00,209.8125901,20.41666667,17.04034606,0.01074363,4,187.3773381
 04/03  21:00:00,176.8562342,20,16.89145058,0.010738558,3.708333333,186.6809505
 04/03  22:00:00,0,20,17.08801193,0.01097371,3.208333333,0
 04/03  23:00:00,0,20,17.33439624,0.011270985,2.708333333,0
 04/03  24:00:00,0,20,17.50765168,0.011481714,2.208333333,0
 04/04  01:00:00,0,20,17.69986843,0.01171742,1.708333333,0
 04/04  02:00:00,0,20,17.940835,0.012015393,1.208333333,0
 04/04  03:00:00,0,19.825,17.94378281,0.012092069,1.408333333,0
 04/04  04:00:00,0,19.46666667,17.85598932,0.012132715,2.05,0
 04/04  05:00:00,0,19.125,17.73944588,0.012138819,2.708333333,0
 04/04  06:00:00,0,19.40833333,17.92557911,0.01224918,2.825,0
 04/04  07:00:00,0,20.05,18.37600761,0.012532544,2.466666667,0
 04/04  08:00:00,0,20.70833333,18.81462183,0.012810653,2.125,0
 04/04  09:00:00,0,21.75833333,19.34090483,0.013054904,2.175,0
 04/04  10:00:00,0,23.11666667,20.03184451,0.013405074,2.533333333,0
 04/04  11:00:00,0,24.45833333,20.62865537,0.013655556,2.875,0
 04/04  12:00:00,0,25.175,20.97967262,0.013842149,3.175,0
 04/04  13:00:00,0,25.53333333,21.3023597,0.014155473,3.533333333,0
 04/04  14:00:00,0,25.875,21.69660437,0.014591877,3.875,0
 04/04  15:00:00,0,26,21.8713401,0.014798613,3.591666667,0
 04/04  16:00:00,0,26,21.87063174,0.014807344,2.95,0
 04/04  17:00:00,0,26,21.87013034,0.014813585,2.291666667,0
 04/04  18:00:00,0,25.24166667,21.35193947,0.014388823,2.175,0
 04/04  19:00:00,0,23.88333333,20.47514624,0.013732509,2.533333333,0
 04/04  20:00:00,0,22.54166667,19.64110196,0.013158627,2.875,0
 04/04  21:00:00,0,21.88333333,19.41633395,0.013129544,2.825,0
 04/04  22:00:00,0,21.74166667,19.58899843,0.013417203,2.466666667,0
 04/04  23:00:00,0,21.58333333,19.76027404,0.013711784,2.125,0
 04/04  24:00:00,0,21.38333333,19.86513377,0.01393618,1.825,0
 04/05  01:00:00,0,21.24166667,20.04012121,0.014231749,1.466666667,0
 04/05  02:00:00,0,21.08333333,20.24217686,0.014572825,1.125,0
 04/05  03:00:00,0,21,20.3074489,0.014697039,1.175,0
 04/05  04:00:00,0,21,20.3074489,0.014697039,1.533333333,0
 04/05  05:00:00,0,21,20.3074489,0.014697039,1.875,0
 04/05  06:00:00,0,21.40833333,20.57034111,0.014887279,2.758333333,0
 04/05  07:00:00,0,22.05,21.02812537,0.015246686,4.116666667,0
 04/05  08:00:00,0,22.70833333,21.47449231,0.01559643,5.458333333,0
 04/05  09:00:00,0,23.75833333,21.85806787,0.015697329,5.416666667,0
 04/05  10:00:00,0,25.11666667,22.19770785,0.015614315,4.416666667,0
 04/05  11:00:00,0,26.45833333,22.59859752,0.015643584,3.416666667,0
 04/05  12:00:00,0,27,21.20730537,0.01344223,3,0
 04/05  13:00:00,0,27,18.60908774,0.010005579,3,0
 04/05  14:00:00,0,28.75,21.0937409,0.012648446,3,0
 04/05  15:00:00,0,29.825,23.2791848,0.015303651,3,0
 04/05  16:00:00,0,29.46666667,22.7210045,0.014614149,3,0
 04/05  17:00:00,0,29.125,22.25337634,0.014062402,3,0
 04/05  18:00:00,0,27.83333333,21.95892343,0.01417289,3,0
 04/05  19:00:00,0,25.83333333,21.77026669,0.01473895,3,0
 04/05  20:00:00,0,23.83333333,21.68976608,0.015464451,3,0
 04/05  21:00:00,0,22.88333333,21.46680278,0.015544043,2.883333333,0
 04/05  22:00:00,0,22.74166667,21.27758159,0.015333184,2.741666667,0
 04/05  23:00:00,0,22.58333333,21.12468893,0.015183039,2.583333333,0
 04/05  24:00:00,0,22.38333333,20.93156698,0.014995194,2.383333333,0
 04/06  01:00:00,0,22.24166667,20.79503526,0.014854586,2.241666667,0
 04/06  02:00:00,0,22.08333333,20.64234824,0.014702478,2.083333333,0
 04/06  03:00:00,0,21.59166667,20.37941513,0.014546911,1.591666667,0
 04/06  04:00:00,0,20.95,19.97439378,0.014265812,0.95,0
 04/06  05:00:00,0,20.29166667,19.51475907,0.013927492,0.291666667,0
 04/06  06:00:00,0,20.175,19.49638375,0.013951889,0,0
 04/06  07:00:00,0,20.53333333,19.84877722,0.014263052,0,0
 04/06  08:00:00,154.5726923,20.875,20.18476885,0.014567327,0,190.1180367
 04/06  09:00:00,396.7309294,21.75833333,20.63071075,0.014799205,0,262.8683603
 04/06  10:00:00,438.5956181,23.11666667,21.26721824,0.015113231,0,277.8899106
 04/06  11:00:00,450.5623186,24.45833333,21.88045696,0.015428191,0,274.3513679
 04/06  12:00:00,457.3756636,25,22.10442701,0.015526189,0,271.2872277
 04/06  13:00:00,427.9014769,26.16666667,22.16064657,0.015137158,0.291666667,265.0467196
 04/06  14:00:00,488.4858014,28.16666667,22.13481706,0.014282854,0.791666667,280.5707458
 04/06  15:00:00,496.9723008,28.59166667,21.92978888,0.013812556,1.175,279.6070006
 04/06  16:00:00,518.4945539,27.95,21.72132878,0.013779795,1.533333333,282.5239439
 04/06  17:00:00,517.3962069,27.29166667,21.57682616,0.013857591,1.875,280.3778781
 04/06  18:00:00,415.8229331,26.41666667,21.55755105,0.014194223,1.591666667,250.4312754
 04/06  19:00:00,284.6452361,25.41666667,21.6420224,0.014728888,0.95,218.1984919
 04/06  20:00:00,272.0192318,24.41666667,21.78079663,0.015350459,0.291666667,215.4346246
 04/06  21:00:00,210.6309166,23.70833333,21.71407912,0.015552345,0,214.7211501
 04/06  22:00:00,0,23.20833333,21.49430456,0.015446325,0,0
 04/06  23:00:00,0,22.70833333,21.19297319,0.015227287,0,0
 04/06  24:00:00,0,22.20833333,20.90631858,0.015033517,0,0
 04/07  01:00:00,0,21.70833333,20.66398022,0.014905894,0,0
 04/07  02:00:00,0,21.20833333,20.4135823,0.014770321,0,0
 04/07  03:00:00,0,20.825,20.27049093,0.014735289,0,0
 04/07  04:00:00,0,20.46666667,20.14562737,0.014724549,0,0
 04/07  05:00:00,0,20.125,20.03160867,0.014719605,0,0
 04/07  06:00:00,0,20.40833333,20.14389371,0.014744295,0.175,0
 04/07  07:00:00,0,21.05,20.31642601,0.014703491,0.533333333,0
 04/07  08:00:00,156.0471478,21.70833333,20.48208244,0.014645195,0.875,191.0032721
 04/07  09:00:00,398.0046717,22,20.56189052,0.014626122,1.583333333,261.6413568
 04/07  10:00:00,435.7922731,22,20.56189052,0.014626122,2.583333333,262.5998338
 04/07  11:00:00,440.2058453,22,20.56189052,0.014626122,3.583333333,256.4270544
 04/07  12:00:00,453.4336683,22.175,20.51311159,0.014485225,4,257.1023732
 04/07  13:00:00,411.2713047,22.53333333,20.40178955,0.014190466,4,244.293583
 04/07  14:00:00,476.0084058,22.875,20.28132095,0.013888463,4,259.2082389
 04/07  15:00:00,477.8632381,23,20.23391245,0.013771333,4.175,259.4894736
 04/07  16:00:00,475.3874006,23,20.23340591,0.013779453,4.533333333,258.8230668
 04/07  17:00:00,471.4996142,23,20.23304863,0.013785257,4.875,257.651626
 04/07  18:00:00,377.9471783,22.59166667,20.15500702,0.013850409,4.591666667,231.4732954
 04/07  19:00:00,250.9429197,21.95,19.98386808,0.013887861,3.95,201.8233035
 04/07  20:00:00,240.2626527,21.29166667,19.72499234,0.013807855,3.291666667,196.5381807
 04/07  21:00:00,186.2407062,21,19.66578019,0.013853455,3,189.9167335
 04/07  22:00:00,0,21,19.78517355,0.014019258,3,0
 04/07  23:00:00,0,21,19.90421434,0.01417932,3,0
 04/07  24:00:00,0,21,20.0227299,0.014339462,3,0
 04/08  01:00:00,0,21,20.14072272,0.014499685,3,0
 04/08  02:00:00,0,21,20.25819925,0.014659988,3,0
 04/08  03:00:00,0,21,20.17007739,0.014539763,2.825,0
 04/08  04:00:00,0,21,19.93362442,0.014227729,2.466666667,0
 04/08  05:00:00,0,21,19.69506668,0.013913344,2.125,0
 04/08  06:00:00,0,21,19.59544097,0.013771791,1.825,0
 04/08  07:00:00,0,21,19.59562858,0.013765989,1.466666667,0
 04/08  08:00:00,114.4271023,21,19.59588843,0.013757876,1.125,188.4128162
 04/08  09:00:00,366.6476486,21.58333333,19.94405427,0.013973883,1.408333333,241.1261515
 04/08  10:00:00,412.5188397,22.58333333,20.52345297,0.014343848,2.05,256.6822716
 04/08  11:00:00,434.1316,23.58333333,21.0002629,0.014586967,2.708333333,264.616014
 04/08  12:00:00,443.2170608,24,21.32518931,0.014880618,2.825,257.6355667
 04/08  13:00:00,397.4698375,24,21.59332736,0.015281254,2.466666667,244.7960876
 04/08  14:00:00,439.6960078,24,21.78199276,0.015561169,2.125,256.4160165
 04/08  15:00:00,458.1519953,24,21.99109559,0.015876579,1.591666667,263.6806714
 04/08  16:00:00,472.4115656,24,22.25295337,0.016280258,0.95,269.9366725
 04/08  17:00:00,461.6853278,24,22.51238643,0.016685251,0.291666667,269.2455502
 04/08  18:00:00,363.1385286,23.825,22.45030205,0.016673448,0.408333333,257.6909349
 04/08  19:00:00,238.5932129,23.46666667,22.10333379,0.016298604,1.05,222.689491
 04/08  20:00:00,229.1214403,23.125,21.77248089,0.015950236,1.708333333,216.9999089
 04/08  21:00:00,179.0504278,22.825,21.48185408,0.015655923,1.825,207.6403315
 04/08  22:00:00,0,22.46666667,21.27893476,0.015515952,1.466666667,0
 04/08  23:00:00,0,22.125,21.04895585,0.015333247,1.125,0
 04/08  24:00:00,0,21.825,20.8272391,0.015138023,0.825,0
 04/09  01:00:00,0,21.46666667,20.59698952,0.014961283,0.466666667,0
 04/09  02:00:00,0,21.125,20.38041304,0.014805617,0.125,0
 04/09  03:00:00,0,21,20.30658653,0.014756686,0,0
 04/09  04:00:00,0,21,20.30658653,0.014756686,0,0
 04/09  05:00:00,0,21,20.30658653,0.014756686,0,0
 04/09  06:00:00,0,21.175,20.47864185,0.01492019,0,0
 04/09  07:00:00,0,21.53333333,20.8310786,0.015250774,0,0
 04/09  08:00:00,107.4872176,21.875,21.16711036,0.015574035,0,189.9353945
 04/09  09:00:00,370.4904856,22.58333333,21.50479357,0.015758064,0,267.1756913
 04/09  10:00:00,420.3878236,23.58333333,21.76499952,0.015712248,0,279.3386869
 04/09  11:00:00,431.7959828,24.58333333,21.99471969,0.015625854,0,269.4933966
 04/09  12:00:00,440.1843792,25.40833333,22.23299844,0.015638928,0.175,270.9573994
 04/09  13:00:00,403.3933333,26.05,22.47737661,0.01574937,0.533333333,261.0152023
 04/09  14:00:00,463.79519,26.70833333,22.69531496,0.015816789,0.875,280.7508517
 04/09  15:00:00,478.4722731,26.59166667,22.66359812,0.015825537,1.408333333,283.3884372
 04/09  16:00:00,475.2389247,25.95,22.43249059,0.015749267,2.05,277.2839012
 04/09  17:00:00,467.3495125,25.29166667,22.19273793,0.015680289,2.708333333,270.4360476
 04/09  18:00:00,375.3469297,24.59166667,22.03494243,0.015739566,3,242.4338767
 04/09  19:00:00,252.5705997,23.95,21.88641216,0.015785153,3,218.2517725
 04/09  20:00:00,245.8839481,23.29166667,21.72070846,0.015811406,3,219.866749
 04/09  21:00:00,191.2559154,22.70833333,21.44145373,0.015647126,3.175,207.5334555
 04/09  22:00:00,0,22.20833333,21.00783556,0.015231051,3.533333333,0
 04/09  23:00:00,0,21.70833333,20.592736,0.014853747,3.875,0
 04/09  24:00:00,0,21.20833333,20.22552538,0.014549426,4.175,0
 04/10  01:00:00,0,20.70833333,19.85478989,0.014250379,4.533333333,0
 04/10  02:00:00,0,20.20833333,19.48051105,0.013960169,4.875,0
 04/10  03:00:00,0,19.825,19.01883148,0.013514429,5,0
 04/10  04:00:00,0,19.46666667,18.44042995,0.012927981,5,0
 04/10  05:00:00,0,19.125,17.8804614,0.012371165,5,0
 04/10  06:00:00,0,19.175,17.63173416,0.012041575,4.825,0
 04/10  07:00:00,0,19.53333333,17.5546573,0.011789762,4.466666667,0
 04/10  08:00:00,99.90419483,19.875,17.46844464,0.011528978,4.125,186.6809505
 04/10  09:00:00,353.0714442,20.40833333,17.52331444,0.011368577,4,208.8145504
 04/10  10:00:00,395.2210092,21.05,17.75502567,0.011378631,4,217.5088814
 04/10  11:00:00,406.2977392,21.70833333,18.0160174,0.011422454,4,220.5051864
 04/10  12:00:00,423.6483353,22.175,18.26985287,0.011553472,4.408333333,225.8522702
 04/10  13:00:00,386.7131022,22.53333333,18.59222497,0.011817972,5.05,220.0651514
 04/10  14:00:00,444.6329822,22.875,18.89941046,0.012077306,5.708333333,235.6754008
 04/10  15:00:00,467.670095,22.825,18.85380267,0.012045103,5.416666667,240.1451115
 04/10  16:00:00,479.1085978,22.46666667,18.53008042,0.011788079,4.416666667,238.139723
 04/10  17:00:00,461.6765375,22.125,18.22164858,0.011545758,3.416666667,230.866694
 04/10  18:00:00,360.0482047,21.825,18.10738332,0.011527211,3.175,207.3721644
 04/10  19:00:00,236.8709387,21.46666667,18.19873581,0.011783546,3.533333333,189.2314165
 04/10  20:00:00,229.9332439,21.125,18.32363831,0.012077964,3.875,188.633463
